adr_id,repositoryUrl,path,title,wordCount,status,llm_topic,content_preview
ADR_03112,https://github.com/MITLibraries/slingshot.git,doc/adr/0001-record-architecture-decisions.md,1. Record architecture decisions,58,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2019-06-07 ## Status Accepted ## Co
ADR_03113,https://github.com/dante-ev/docker-texlive.git,docs/adr/0002-provide-all-packages.md,Provide all packages,70,,"infrastructure_and_deployment, performance_and_scalability",# Provide all packages ## Context and Problem Statement Should the Docker imag
ADR_03114,https://github.com/dante-ev/docker-texlive.git,docs/adr/0001-do-not-base-on-any-tex-image.md,Do not base on any tex image,319,,"technology_choice, infrastructure_and_deployment",# Do not base on any tex image ## Context and Problem Statement The Docker ima
ADR_03115,https://github.com/dante-ev/docker-texlive.git,docs/adr/0000-use-markdown-architectural-decision-records.md,Use Markdown Architectural Decision Records,121,,governance_and_process,# Use Markdown Architectural Decision Records ## Context and Problem Statement 
ADR_03116,https://github.com/carlosroman/aws-lambda-benchmark.git,docs/adr/0003-use-amazon-dynamodb-to-mimic-real-world-use-cases-of-lambdas.md,3. Use Amazon DynamoDB to mimic real world use cases of Lambdas,82,Accepted,"data_persistence, infrastructure_and_deployment, testing_strategy",# 3. Use Amazon DynamoDB to mimic real world use cases of Lambdas Date: 2018-08
ADR_03117,https://github.com/carlosroman/aws-lambda-benchmark.git,docs/adr/0002-use-aws-codepipeline-with-aws-codebuild-to-build-and-deploy-project.md,2. Use AWS CodePipeline with AWS CodeBuild to build and deploy project,190,Accepted,infrastructure_and_deployment,# 2. Use AWS CodePipeline with AWS CodeBuild to build and deploy project Date: 
ADR_03118,https://github.com/carlosroman/aws-lambda-benchmark.git,docs/adr/0001-record-architecture-decisions.md,1. Record architecture decisions,45,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2018-07-30 ## Status Accepted ## Co
ADR_03119,https://github.com/carlosroman/aws-lambda-benchmark.git,docs/adr/0004-use-aws-sam-cli-to-run-lambdas-locally.md,4. Use AWS SAM CLI to run Lambdas locally,213,Accepted,"infrastructure_and_deployment, testing_strategy",# 4. Use AWS SAM CLI to run Lambdas locally Date: 2019-05-03 ## Status Accept
ADR_03120,https://github.com/alphagov/static.git,docs/architecture-decisions/0002-add-enhanced-ecommerce.md,2. Add Enhanced E-commerce plugin,450,Accepted,"observability, technology_choice",# 2. Add Enhanced E-commerce plugin Date: 2017-06-27 ## Status Accepted ## C
ADR_03121,https://github.com/alphagov/static.git,docs/architecture-decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,58,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2017-06-27 ## Status Accepted ## Co
ADR_03122,https://github.com/guardian/manage-frontend.git,docs/00-lightweight-architecture-decisions.md,To adopt the lightweight architectural design decision format,93,,governance_and_process,# To adopt the lightweight architectural design decision format ## Context Thi
ADR_03123,https://github.com/guardian/manage-frontend.git,docs/02-react.md,To build the front end in React,57,,technology_choice,# To build the front end in React ## Context This application will need to pre
ADR_03124,https://github.com/guardian/manage-frontend.git,docs/01-separate-webapp.md,To separate account management functionality that pertains to any paid product from identity,190,,"microservices_and_modularity, technology_choice",# To separate account management functionality that pertains to any paid product
ADR_03125,https://github.com/guardian/manage-frontend.git,docs/03-typescript.md,To use Typescript as the programming language,69,,technology_choice,# To use Typescript as the programming language ## Context We've found the use
ADR_03126,https://github.com/guardian/manage-frontend.git,docs/05-form-submission-via-server-side.md,To submit all forms via server-side,128,,"api_and_contracts, security, architecture_patterns",# To submit all forms via server-side ## Context Forms that do not require a l
ADR_03127,https://github.com/guardian/manage-frontend.git,docs/04-node.md,To use Node and Express for the server,99,,"technology_choice, architecture_patterns",# To use Node and Express for the server ## Context It's not intended for this
ADR_03128,https://github.com/pagopa/io-backend.git,doc/architecture/decisions/0004-use-a-dependency-injection-container.md,4. Use a dependency injection container,84,Accepted,"architecture_patterns, testing_strategy",# 4. Use a dependency injection container Date: 2017-11-30 ## Status Accepted
ADR_03129,https://github.com/pagopa/io-backend.git,doc/architecture/decisions/0006-backend-is-deployed-on-more-than-one-instance.md,6. Backend is deployed on more than one instance,259,Accepted,"infrastructure_and_deployment, performance_and_scalability, data_persistence",# 6. Backend is deployed on more than one instance Date: 2018-05-29 ## Status 
ADR_03130,https://github.com/pagopa/io-backend.git,doc/architecture/decisions/0005-use-a-guid-as-installation-id.md,5. Use a GUID as Installation ID,138,Accepted,api_and_contracts,# 5. Use a GUID as Installation ID Date: 2018-04-27 ## Status Accepted ## Co
ADR_03131,https://github.com/pagopa/io-backend.git,doc/architecture/decisions/0002-backend-runs-on-docker-on-local-environments.md,2. Backend runs on Docker on local environments,86,Accepted,infrastructure_and_deployment,# 2. Backend runs on Docker on local environments Date: 2017-09-21 ## Status 
ADR_03132,https://github.com/pagopa/io-backend.git,doc/architecture/decisions/0003-use-openapi-to-defined-the-api-specs.md,3. Use OpenAPI to defined the API specs,68,Accepted,api_and_contracts,# 3. Use OpenAPI to defined the API specs Date: 2017-07-17 ## Status Accepted
ADR_03133,https://github.com/pagopa/io-backend.git,doc/architecture/decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,58,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2017-10-06 ## Status Accepted ## Co
ADR_03134,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Testing.md,1. Testing,483,Accepted,testing_strategy,# 1. Testing Date: 2019-05-20 ## Status Accepted ## Context In order to hol
ADR_03135,https://github.com/djsing/ELEN4010.git,docs/adr/ADR GitHub Project Board as KanBan.md,1. Use of GitHub's Project feature for a KanBan,213,Accepted,governance_and_process,# 1. Use of GitHub's Project feature for a KanBan Date: 2019-04-09 ## Status 
ADR_03136,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Reordering Destinations.md,1. Reordering Destinations,121,Accepted,"data_persistence, technology_choice",# 1. Reordering Destinations Date: 2019-04-09 ## Status Accepted ## Context
ADR_03137,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Entering destinations for a trip.md,1. Entering locations/destinations for a trip,127,Accepted,others,# 1. Entering locations/destinations for a trip Date: 2019-04-09 ## Status Ac
ADR_03138,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Email invites.md,1. Title,318,Accepted,"technology_choice, data_persistence",# 1. Title Date: 2019-05-20 ## Status Accepted ## Context In order to join 
ADR_03139,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Folder structure.md,1. Folder structure,183,Accepted,governance_and_process,# 1. Folder structure Date: 2019-04-10 Modified: 2019-05-21 (Tyson) ## Status 
ADR_03140,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Trunk-Based Development.md,1. Trunk-Based Development,444,Accepted,"governance_and_process, infrastructure_and_deployment",# 1. Trunk-Based Development Date: 2019-04-24 Modified: 2019-05-02 (Tyson) Modi
ADR_03141,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Maps API choice.md,1. Maps API choice,202,Accepted,technology_choice,# 1. Maps API choice Date: 2019-04-09 ## Status Accepted ## Context For th
ADR_03142,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Sprint Planning and timeline.md,1. Sprint Planning and timeline,214,Accepted,governance_and_process,# 1. Sprint Planning and timeline Date: 2019-04-09 ## Status Accepted ## Co
ADR_03143,https://github.com/djsing/ELEN4010.git,docs/adr/ADR Login API Choice.md,1. Login API Choice,206,Accepted,"security, api_and_contracts, technology_choice",# 1. Login API Choice Date: 2019-04-09 ## Status Accepted ## Context It wo
ADR_03144,https://github.com/princesslana/ErisCasper-Data.git,docs/arch/adr-002.md,ADR 2: Code Generation Process,201,,"technology_choice, governance_and_process",# ADR 2: Code Generation Process ## Context We will be generating a number of 
ADR_03145,https://github.com/princesslana/ErisCasper-Data.git,docs/arch/adr-003.md,ADR 3: Nullable Class,184,,"api_and_contracts, technology_choice",# ADR 3: Nullable Class ## Context Fields in the JSON structures used by the D
ADR_03146,https://github.com/princesslana/ErisCasper-Data.git,docs/arch/adr-001.md,ADR-1: Code Generation,318,,"technology_choice, architecture_patterns",# ADR-1: Code Generation ## Context Serializing and deserializing JSON in Java
ADR_03147,https://github.com/geoadmin/web-mapviewer.git,adr/2021_03_16_url_param_structure.md,URL parameter structure,496,,api_and_contracts,# URL parameter structure > Status: accepted > Date: 16.03.2021 > Updated: 10
ADR_03148,https://github.com/geoadmin/web-mapviewer.git,adr/2021_04_14_drawing_library.md,Drawing library,242,,technology_choice,# Drawing library > Status: accepted > Date: 14.04.2021 ## Context The appli
ADR_03149,https://github.com/geoadmin/web-mapviewer.git,adr/2020_05_28_test_framework.md,Integration test framework,334,,"testing_strategy, technology_choice",# Integration test framework > Status: accepted > Date: 28.05.2020 ## Context
ADR_03150,https://github.com/LBHackney-IT/social-care-architecture.git,docs/decisions/0003-prefer-open-source-software.md,(sem título),146,Accepted,"technology_choice, governance_and_process",--- id: prefer-open-source-software title: 3. Prefer open source software --- #
ADR_03151,https://github.com/LBHackney-IT/social-care-architecture.git,docs/decisions/0002-use-iso-8601-format-for-dates.md,(sem título),79,Accepted,"api_and_contracts, governance_and_process",--- id: use-iso-8601-format-for-dates title: 2. Use ISO 8601 format for dates --
ADR_03152,https://github.com/LBHackney-IT/social-care-architecture.git,docs/decisions/0001-record-architecture-decisions.md,(sem título),52,Accepted,governance_and_process,--- id: record-architecture-decisions title: 1. Record architecture decisions --
ADR_03153,https://github.com/architecture-topography/topo.git,doc/adr/0003-graphql-as-api-query-language-via-appolo-server.md,3. GraphQL as API Query Language via Apollo Server,100,Accepted,"api_and_contracts, technology_choice",# 3. GraphQL as API Query Language via Apollo Server Date: 2020-06-06 ## Statu
ADR_03154,https://github.com/architecture-topography/topo.git,doc/adr/0002-use-neo4j-as-persistence.md,2. Use Neo4j as Persistence,94,Accepted,"data_persistence, technology_choice",# 2. Use Neo4j as Persistence Date: 2020-06-06 ## Status Accepted ## Context
ADR_03155,https://github.com/architecture-topography/topo.git,doc/adr/0001-record-architecture-decisions.md,1. Record architecture decisions,45,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2020-06-06 ## Status Accepted ## Co
ADR_03156,https://github.com/tulibraries/tul_cob.git,doc/architecture-decisions/0002-use-separate-solr-cores-for-separate-az-database-document-type.md,1. Use separate Solr cores for the AZ database documents.,278,Accepted,"data_persistence, microservices_and_modularity",# 1. Use separate Solr cores for the AZ database documents. Date: 2018-12-6 #
ADR_03157,https://github.com/tulibraries/tul_cob.git,doc/architecture-decisions/0001-use-feature-flags-to-toggle-features.md,1. Use feature flags to toggle features,95,Accepted,"infrastructure_and_deployment, governance_and_process",# 1. Use feature flags to toggle features Date: 2018-03-29 ## Status Accepted
ADR_03158,https://github.com/zalando/riptide.git,docs/architecture/decisions/0002-client-side-response-routing.md,2. Client-side response routing,290,Accepted,"api_and_contracts, technology_choice",# 2. Client-side response routing Date: 2019-12-10 ## Status Accepted ## Con
ADR_03159,https://github.com/zalando/riptide.git,docs/architecture/decisions/0003-modularization.md,3. Modularization,318,Accepted,"microservices_and_modularity, architecture_patterns",# 3. Modularization Date: 2019-12-10 ## Status Accepted ## Context Riptide 
ADR_03160,https://github.com/zalando/riptide.git,docs/architecture/decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,45,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2019-12-10 ## Status Accepted ## Co
ADR_03161,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0004-content-negotiation.md,4. Content Negotiation,130,Proposed,api_and_contracts,# 4. Content Negotiation Date: 2020-01-22 ## Status Proposed ## Context It 
ADR_03162,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0014-shared-services.md,14. shared services,363,Accepted,"microservices_and_modularity, api_and_contracts, governance_and_process",# 14. shared services Date: 2020-05-15 ## Status Accepted ## Context As we 
ADR_03163,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0008-hateoas.md,8. HATEOAS - Hypermedia as the Engine of Application State,133,Proposed,api_and_contracts,# 8. HATEOAS - Hypermedia as the Engine of Application State Date: 2020-01-27 
ADR_03164,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0013-pact-broker.md,13. Pact Broker,231,Proposed,"api_and_contracts, testing_strategy",# 13. Pact Broker Date: 2020-04-06 ## Status Proposed ## Context We will us
ADR_03165,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0011-resources-and-endpoints.md,11. Resources And Endpoints,58,,api_and_contracts,# 11. Resources And Endpoints Date: 2020-02-05 ## Integrations |Name|Status|I
ADR_03166,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0012-python-coding-standards.md,12. Python Best Practices,152,Proposed,"governance_and_process, testing_strategy",# 12. Python Best Practices Date: 2020-02-11 ## Status Proposed ## Context 
ADR_03167,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0002-api-versioning-strategy.md,2. API versioning strategy,405,,api_and_contracts,# 2. API versioning strategy Date: 2020-01-20 ## Status Accepted ## Context 
ADR_03168,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0005-content-structure.md,5. Content Structure,397,Proposed,api_and_contracts,# 5. Content Structure Date: 2020-01-27 ## Status Proposed ## Context A con
ADR_03169,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0006-field-formats-and-naming-conventions.md,6. Field Formats And Naming Conventions,265,Proposed,api_and_contracts,# 6. Field Formats And Naming Conventions Date: 2020-01-27 ## Status Proposed
ADR_03170,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0007-error-handling-and-status-codes.md,7. Error Handling And Status Codes,1115,Proposed,api_and_contracts,# 7. Error Handling And Status Codes Date: 2020-01-27 ## Status Proposed ## 
ADR_03171,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0003-opg-data-api-specification.md,3. OPG-Data API Specification,183,Proposed,"api_and_contracts, technology_choice",# 3. OPG-Data API Specification Date: 2020-01-22 ## Status Proposed ## Conte
ADR_03172,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0010-api-repo-structure.md,10. API Repo Structure,87,Proposed,"infrastructure_and_deployment, microservices_and_modularity",# 10. API Repo Structure Date: 2020-02-03 ## Status Proposed ## Context AWS
ADR_03173,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0009-api-domain-structure.md,9. API Domain Structure,97,Proposed,"api_and_contracts, infrastructure_and_deployment",# 9. API Domain Structure Date: 2020-02-03 ## Status Proposed ## Context We
ADR_03174,https://github.com/ministryofjustice/opg-data.git,docs/architecture/decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,45,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2020-01-15 ## Status Accepted ## Co
ADR_03175,https://github.com/capecodcommission/cape-cod-coastal-planner.git,docs/architecture/0002-use-graphql-for-api.md,1. Use GraphQL for API,363,Accepted,"api_and_contracts, technology_choice",# 1. Use GraphQL for API Date: 6/18/2018 ## Status Accepted ## Context Because
ADR_03176,https://github.com/capecodcommission/cape-cod-coastal-planner.git,docs/architecture/0004-use-postgresql-as-db.md,1. Use PostgreSQL as Database,150,Accepted,"data_persistence, technology_choice",# 1. Use PostgreSQL as Database Date: 6/18/2018 ## Status Accepted ## Context 
ADR_03177,https://github.com/capecodcommission/cape-cod-coastal-planner.git,docs/architecture/0003-use-elm-as-frontend-language.md,1. Use Elm as Frontend Language,757,Accepted,technology_choice,# 1. Use Elm as Frontend Language Date: 6/18/2018 ## Status Accepted ## Contex
ADR_03178,https://github.com/capecodcommission/cape-cod-coastal-planner.git,docs/architecture/0001-use-elixir-as-backend-language.md,1. Use Elixir as Backend Language,667,Accepted,technology_choice,# 1. Use Elixir as Backend Language Date: 6/18/2018 ## Status Accepted ## Cont
ADR_03179,https://github.com/kbase/execution_engine2.git,docs/adrs/003-Retry_endpoint_design.md,Retry Endpoint Design (Round 2!),1814,,"api_and_contracts, data_persistence, performance_and_scalability, governance_and_process",# Retry Endpoint Design (Round 2!) Date: 2021-05-19 ## Motivation for the End
ADR_03180,https://github.com/kbase/execution_engine2.git,docs/adrs/004-SplitAndAggregate.md,Replace KBParallels with another solution to avoid Deadlocks,1913,,"architecture_patterns, performance_and_scalability, infrastructure_and_deployment",# Replace KBParallels with another solution to avoid Deadlocks Date: 2021-09-22
ADR_03181,https://github.com/kbase/execution_engine2.git,docs/adrs/rework-batch-analysis-architecture.md,Rework Batch Analysis Architecture,765,,"microservices_and_modularity, api_and_contracts, architecture_patterns",# Rework Batch Analysis Architecture Date: 2020-09-28 The current implementati
ADR_03182,https://github.com/kbase/execution_engine2.git,docs/adrs/002-Retry_endpoint.md,Retry Endpoint,831,,"api_and_contracts, architecture_patterns","# Retry Endpoint Date: 2021-04-27 ## For discussion on this ADR, see the foll"
ADR_03183,https://github.com/ben-biddington/news.git,doc/adr/0008-objects-function-refs-and-this.md,"8. Objects, function refs and this",90,Accepted,others,"# 8. Objects, function refs and this Date: 2020-06-18 ## Status Accepted ## "
ADR_03184,https://github.com/ben-biddington/news.git,doc/adr/0002-displaying-lobste-rs-news.md,2. Displaying lobste.rs news,57,Accepted,others,# 2. Displaying lobste.rs news Date: 2020-06-06 ## Status Accepted ## Contex
ADR_03185,https://github.com/ben-biddington/news.git,doc/adr/0009-on-testing-with-events.md,9. On testing with events,339,Accepted,testing_strategy,# 9. On testing with events Date: 2020-06-23 ## Status Accepted ## Context 
ADR_03186,https://github.com/ben-biddington/news.git,doc/adr/0005-taking-care-with-object-literals.md,5. Taking care with object literals,326,Accepted,testing_strategy,# 5. Taking care with object literals Date: 2020-06-12 ## Status Accepted ##
ADR_03187,https://github.com/ben-biddington/news.git,doc/adr/0007-svelte-and-events.md,7. Svelte and events,139,Accepted,technology_choice,# 7. Svelte and events Date: 2020-06-15 ## Status Accepted ## Context Svelt
ADR_03188,https://github.com/ben-biddington/news.git,doc/adr/0010-polymer-and-web-components.md,10. Polymer and web components,88,Accepted,technology_choice,# 10. Polymer and web components Date: 2020-06-23 ## Status Accepted ## Cont
ADR_03189,https://github.com/ben-biddington/news.git,doc/adr/0006-a-state-requirement.md,6. A state requirement,249,Accepted,architecture_patterns,# 6. A state requirement Date: 2020-06-14 ## Status Accepted ## Context Jus
ADR_03190,https://github.com/ben-biddington/news.git,doc/adr/0003-integration-tests-and-ports.md,3. Integration tests and ports,141,Accepted,testing_strategy,# 3. Integration tests and ports Date: 2020-06-06 ## Status Accepted ## Cont
ADR_03191,https://github.com/ben-biddington/news.git,doc/adr/0011-on-application-state.md,11. On application state,451,Accepted,architecture_patterns,# 11. On application state Date: 2021-03-30 ## Status Accepted ## Context W
ADR_03192,https://github.com/ben-biddington/news.git,doc/adr/0004-application-use-cases-ports-and-mocking.md,"4. Application, use cases, ports and mocking",206,Accepted,"testing_strategy, architecture_patterns","# 4. Application, use cases, ports and mocking Date: 2020-06-06 ## Status Acc"
ADR_03193,https://github.com/ben-biddington/news.git,doc/adr/0013-visualising-layout.md,13. Visualising layout,52,Accepted,others,# 13. Visualising layout Date: 2021-08-06 ## Status Accepted ## Context Try
ADR_03194,https://github.com/ben-biddington/news.git,doc/adr/0012-can-t-use-esbuild.md,12. Can't use esbuild,222,Accepted,technology_choice,# 12. Can't use esbuild Date: 2021-06-13 ## Status Accepted ## Context Had 
ADR_03195,https://github.com/ben-biddington/news.git,doc/adr/0001-record-architecture-decisions.md,1. Record architecture decisions,45,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2020-06-06 ## Status Accepted ## Co
ADR_03196,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0005-use-aws-rds-aurora-mysql-for-database-persistence.md,5. Use AWS RDS Aurora MySQL for database persistence,312,Accepted,"data_persistence, technology_choice, infrastructure_and_deployment",# 5. Use AWS RDS Aurora MySQL for database persistence Date: 2017-10-20 ## Sta
ADR_03197,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0002-use-aws-bare-metal-rig-approach.md,2. Use AWS Bare Metal Rig approach,111,Accepted Amended by [3. Use AWS CodePipeline and CodeBuild instead of Travis](0003-use-aws-codepipeline-and-codebuild-instead-of-travis.md),"infrastructure_and_deployment, technology_choice",# 2. Use AWS Bare Metal Rig approach Date: 2017-09-27 ## Status Accepted Ame
ADR_03198,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0004-use-cloudwatch-logs-for-log-aggregation.md,4. Use Cloudwatch Logs for log aggregation,79,Accepted,"observability, infrastructure_and_deployment",# 4. Use Cloudwatch Logs for log aggregation Date: 2017-10-11 ## Status Accep
ADR_03199,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0006-create-reference-implementation-repository.md,6. Create Reference Implementation Repository,220,Accepted,"infrastructure_and_deployment, governance_and_process",# 6. Create Reference Implementation Repository Date: 2019-01-14 ## Status Ac
ADR_03200,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0003-use-aws-codepipeline-and-codebuild-instead-of-travis.md,3. Use AWS CodePipeline and CodeBuild instead of Travis,159,Accepted Amends [2. Use AWS Bare Metal Rig approach](0002-use-aws-bare-metal-rig-approach.md),"technology_choice, infrastructure_and_deployment",# 3. Use AWS CodePipeline and CodeBuild instead of Travis Date: 2017-09-27 ## 
ADR_03201,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0007-build-and-deploy-pipelines-separate.md,7. Split Pipeline into Distinct Build and Deployment Pipelines,211,Accepted,infrastructure_and_deployment,# 7. Split Pipeline into Distinct Build and Deployment Pipelines Date: 2019-01-
ADR_03202,https://github.com/buildit/digitalrig-metal-aws.git,docs/architecture/decisions/0001-record-architecture-decisions.md,1. Record architecture decisions,58,Accepted,governance_and_process,# 1. Record architecture decisions Date: 2017-09-27 ## Status Accepted ## Co
ADR_03203,https://github.com/dapr/dapr.git,docs/decision_records/architecture/ARC-002-multitenancy.md,ARC-002: Multitenancy,47,,"microservices_and_modularity, infrastructure_and_deployment",# ARC-002: Multitenancy ## Status Placeholder ## Context We need to make
ADR_03204,https://github.com/dapr/dapr.git,docs/decision_records/architecture/ARC-003-grpc-protobuf-coding-convention.md,ARC-003: gRPC and Protobuf message coding convention,148,,"api_and_contracts, governance_and_process",# ARC-003: gRPC and Protobuf message coding convention ## Status Proposed 
ADR_03205,https://github.com/dapr/dapr.git,docs/decision_records/architecture/ARC-001-refactor-for-modularity-and-testability.md,ARC-001: Refactor for modularity and testability,173,,"microservices_and_modularity, testing_strategy",# ARC-001: Refactor for modularity and testability ## Status Accepted ## 
ADR_03206,https://github.com/dapr/dapr.git,docs/decision_records/cli/CLI-001-cli-and-runtime-versioning.md,CLI-001: CLI and runtime versioning,69,,"governance_and_process, infrastructure_and_deployment",# CLI-001: CLI and runtime versioning ## Status Accepted ## Context As w
ADR_03207,https://github.com/dapr/dapr.git,docs/decision_records/cli/CLI-002-self-hosted-init-and-uninstall-behaviors.md,CLI-002: Self-Hosted mode Init and Uninstall behaviours,336,,infrastructure_and_deployment,# CLI-002: Self-Hosted mode Init and Uninstall behaviours ## Status Accepted #
ADR_03208,https://github.com/dapr/dapr.git,docs/decision_records/api/API-005-state-store-behavior.md,API-005: State Store Behavior,301,,"data_persistence, api_and_contracts, architecture_patterns",# API-005: State Store Behavior ## Status Proposed ## Context As we cont
ADR_03209,https://github.com/dapr/dapr.git,docs/decision_records/api/API-001-state-store-api-design.md,API-001: State store API design,109,,"api_and_contracts, data_persistence",# API-001: State store API design ## Status Accepted ## Context We revie
ADR_03210,https://github.com/dapr/dapr.git,docs/decision_records/api/API-012-content-type.md,API-012: Content Type,92,,"api_and_contracts, data_persistence",# API-012: Content Type ## Status Accepted ## Context Not adding content-type 
ADR_03211,https://github.com/dapr/dapr.git,docs/decision_records/api/API-002-actor-api-design.md,API-002: Actor API design,214,,"api_and_contracts, architecture_patterns",# API-002: Actor API design ## Status Accepted ## Context Given Dapr is 
ADR_03212,https://github.com/dapr/dapr.git,docs/decision_records/api/API-011-state-store-api-parity.md,API-011: State Store APIs Parity,149,,api_and_contracts,# API-011: State Store APIs Parity ## Status Accepted ## Context We revi
ADR_03213,https://github.com/dapr/dapr.git,docs/decision_records/api/API-006-universal-namespace.md,API-006: Universal Namespace,71,,"api_and_contracts, microservices_and_modularity, infrastructure_and_deployment",# API-006: Universal Namespace ## Status Proposed ## Context For cloud-
ADR_03214,https://github.com/dapr/dapr.git,docs/decision_records/api/API-004-binding-manifests.md,API-004: Bindg Manifests,75,,"api_and_contracts, infrastructure_and_deployment",# API-004: Bindg Manifests ## Status Accepted ## Context As we rename Ev
ADR_03215,https://github.com/dapr/dapr.git,docs/decision_records/api/API-010-appcallback-versioning.md,API-010: Do not implement App Callback Versioning for HTTP,122,,"api_and_contracts, governance_and_process",# API-010: Do not implement App Callback Versioning for HTTP ## Status Accep
ADR_03216,https://github.com/dapr/dapr.git,docs/decision_records/api/API-008-multi-state-store-api-design.md,API-008: Multi State store API design,412,,"api_and_contracts, data_persistence",# API-008: Multi State store API design ## Status Accepted ## Context Th
ADR_03217,https://github.com/dapr/dapr.git,docs/decision_records/api/API-009-bidirectional-bindings.md,API-009: Bi-Directional Bindings,294,,api_and_contracts,# API-009: Bi-Directional Bindings ## Status Accepted ## Context As we want to
ADR_03218,https://github.com/dapr/dapr.git,docs/decision_records/api/API-003-messaging-api-names.md,API-003: Messaging API names,114,,api_and_contracts,# API-003: Messaging API names ## Status Accepted ## Context Our existin
ADR_03219,https://github.com/dapr/dapr.git,docs/decision_records/api/API-007-tracing-endpoint.md,API-007: Tracing Endpoint,67,,"observability, api_and_contracts",# API-007: Tracing Endpoint ## Status Proposed ## Context We now suppor
ADR_03220,https://github.com/dapr/dapr.git,docs/decision_records/sdk/SDK-002-java-jdk-versions.md,SDK-002: Java JDK Versions,166,,technology_choice,# SDK-002: Java JDK Versions ## Status Accepted ## Context Dapr offers a Java 
ADR_03221,https://github.com/dapr/dapr.git,docs/decision_records/sdk/SDK-001-releases.md,SDK-001: SDK Releases,222,,"api_and_contracts, technology_choice",# SDK-001: SDK Releases ## Status Accepted ## Context Dapr exposes APIs for bu
ADR_03222,https://github.com/dapr/dapr.git,docs/decision_records/engineering/ENG-001-tagging.md,ENG-001: Image Tagging,111,,"infrastructure_and_deployment, governance_and_process",# ENG-001: Image Tagging ## Status Accepted ## Context As we embraced using Do
ADR_03223,https://github.com/dapr/dapr.git,docs/decision_records/engineering/ENG-002-Dapr-Release.md,ENG-002: Dapr Release,288,,"governance_and_process, infrastructure_and_deployment",# ENG-002: Dapr Release ## Status Proposal ## Context This record descibes h
ADR_03224,https://github.com/dapr/dapr.git,docs/decision_records/engineering/ENG-004-signing.md,ENG-004: Binary Signing,48,,"security, governance_and_process",# ENG-004: Binary Signing ## Status Accepted ## Context Authenticode signing o
ADR_03225,https://github.com/dapr/dapr.git,docs/decision_records/engineering/ENG-003-test-infrastructure.md,ENG-003: Test infrastrcuture,375,,"testing_strategy, infrastructure_and_deployment",# ENG-003: Test infrastrcuture ## Status Proposal ## Context E2E tests ensur
ADR_03226,https://github.com/derekmurawsky/dns-resolution.git,docs/adr/0000-record-architecture-decisions.md,0. Record architecture decisions,61,Status: Accepted on 2020-08-07,governance_and_process,# 0. Record architecture decisions Date: 2020-08-07 ## Status Status: Accepte
ADR_03227,https://github.com/derekmurawsky/dns-resolution.git,docs/adr/0001-migrate-to-pihole.md,1. Migrate to PiHole,217,Status: Accepted on 2020-08-07,"infrastructure_and_deployment, technology_choice",# 1. Migrate to PiHole Date: 2020-08-07 ## Status Status: Accepted on 2020-08
ADR_03228,https://github.com/rufus-lang/rufus.git,rufus-lang.org/public/doc/rdr/nnnn-exported-identifiers.md,Exported identifiers,402,Drafting,"api_and_contracts, governance_and_process",# Exported identifiers * ID: RDR-nnnn * Status: Drafting * Authors: Jamu Kakar 
